Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.08081893517000001,0.044520710049999995,0.045525298445343955,0.00245849772870208,0.003262379997232936,0.003,0.001,7.37549318610624e-06
-0.08035462731,0.044473992780000006,0.04547904192472441,0.0024544896065073056,0.0032605753536133516,0.003,0.001,7.363468819521917e-06
-0.07989054251000001,0.04442510933,0.04543064154902852,0.0024503025636261897,0.0032586802259057792,0.003,0.001,7.350907690878569e-06
-0.07942669088,0.04437406076,0.04538009843736572,0.0024459376266821355,0.0032566937281182564,0.003,0.001,7.337812880046407e-06
-0.07896308252,0.044320848169999996,0.045327413747321174,0.0024413958661040017,0.003254614935288366,0.003,0.001,7.324187598312006e-06
-0.07849972751999999,0.04426547273,0.04527258870159219,0.002436678398312739,0.0032524428846438325,0.003,0.001,7.310035194938217e-06
-0.07803663598,0.04420793564,0.045215624565778066,0.002431786383686438,0.003250176574846464,0.003,0.001,7.2953591510593146e-06
-0.07757381798,0.04414823816,0.04515652265954863,0.0024267210274005026,0.003247814966555458,0.003,0.001,7.280163082201508e-06
-0.07711128359,0.04408638158,0.045095284343481534,0.0024214835781727765,0.0032453569820281997,0.003,0.001,7.26445073451833e-06
-0.07664904289999999,0.04402236725,0.045031911033748144,0.00241607532939245,0.003242801505836843,0.003,0.001,7.24822598817735e-06
-0.07618710596,0.043956196579999995,0.044966404206284616,0.002410497619333581,0.0032401473851789353,0.003,0.001,7.231492858000743e-06
-0.07572548284,0.04388787098,0.044898765360609445,0.0024047518279344303,0.00323739342855127,0.003,0.001,7.214255483803291e-06
-0.07526418359,0.04381739197,0.04482899607313923,0.0023988393811913986,0.003234538408055796,0.003,0.001,7.196518143574196e-06
